fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
11,包头,1.2365878247731608,3.7019955840300716,11.507234637736266,5.413873952516539,1.0629477465152575
42,榆林,1.8253668486720835,4.151072283952731,11.65851805162808,5.95270297562362,1.1260883780248745
45,沈阳,1.4733026550975596,3.550220815678473,11.243913878596894,6.625067044727913,1.2697684140200824
26,宝鸡,2.07887996339333,4.073490658216185,11.031555397700007,5.931626306368999,1.3471265665874996
48,滨,2.227538592373576,3.7554741034899015,11.076982518080625,5.985194374398525,1.4566432096827977
79,鞍山,1.781456336861012,3.727814436459011,10.802884594466056,5.827993543221986,1.4912552295955737
30,廊坊,1.8789257504140544,3.513706284679989,11.065774586675374,6.180387036252132,1.4922105018802254
2,东营,1.5016705192211874,4.073106301661179,11.936911398939587,5.286475930682696,1.6284221398228151
31,延安,2.2714632509284893,4.067669969133186,11.168811719845172,5.454695410291741,1.6297430380771214
59,营口,2.0717085303427765,3.7978286122029985,10.923343649473141,5.440512055529199,1.6496978766803754
38,朔,1.7287733273696344,3.6714590829261646,11.03935306336638,5.095913764105448,1.6834872923810529
15,吕梁,1.5110852461443047,4.098816058102946,10.57077292433584,5.9756075365807035,1.7902730409388425
62,西宁,1.3461344106126236,3.4747868689818384,10.913647113230635,5.341718762526804,1.803580244284281
36,抚顺,1.8317709776181763,3.9215822818039308,10.723039448434285,5.331849782906603,1.8135863877581797
37,晋中,2.052648598075857,3.8275542505240403,10.672931958189983,5.813073007878706,1.8325063261575456
52,盘锦,2.071593816300021,3.9687190244736996,11.393768710954149,4.866407215893762,1.8612844044529333
71,鄂尔多斯,1.2339727564274974,4.017974738539827,12.063189209982493,5.0964164503250045,1.9299323636474017
40,本溪,1.8632134549885762,3.845848643715464,10.842050280376933,4.9751021635093835,1.9591046517696216
18,咸阳,2.608937203370573,3.8922722753230037,10.880671670372312,6.127450946452837,2.0305617006658307
54,石家庄,2.030560763953551,3.492478423947261,10.894612354111645,6.933951722973121,2.121591139881754
